date,BPP,CPI
6/15/12,105.265,105.027
6/16/12,105.294,105.027
6/17/12,105.307,105.027
6/18/12,105.329,105.027
6/19/12,105.301,105.027
6/20/12,105.3,105.027
6/21/12,105.285,105.027
6/22/12,105.284,105.027
6/23/12,105.256,105.027
6/24/12,105.238,105.027
6/25/12,105.231,105.027
6/26/12,105.185,105.027
6/27/12,105.228,105.027
6/28/12,105.217,105.027
6/29/12,105.187,105.027
6/30/12,105.168,105.027
7/1/12,105.179,104.873
7/2/12,105.185,104.873
7/3/12,105.187,104.873
7/4/12,105.196,104.873
7/5/12,105.266,104.873
7/6/12,105.271,104.873
7/7/12,105.297,104.873
7/8/12,105.318,104.873
7/9/12,105.346,104.873
7/10/12,105.308,104.873
7/11/12,105.358,104.873
7/12/12,105.363,104.873
7/13/12,105.345,104.873
7/14/12,105.356,104.873
7/15/12,105.375,104.873
7/16/12,105.345,104.873
7/17/12,105.328,104.873
7/18/12,105.454,104.873
7/19/12,105.47,104.873
7/20/12,105.476,104.873
7/21/12,105.489,104.873
7/22/12,105.501,104.873
7/23/12,105.512,104.873
7/24/12,105.49,104.873
7/25/12,105.566,104.873
7/26/12,105.585,104.873
7/27/12,105.586,104.873
7/28/12,105.595,104.873
7/29/12,105.588,104.873
7/30/12,105.589,104.873
7/31/12,105.56,104.873
8/1/12,105.572,104.702
8/2/12,105.591,104.702
8/3/12,105.587,104.702
8/4/12,105.61,104.702
8/5/12,105.641,104.702
8/6/12,105.671,104.702
8/7/12,105.653,104.702
8/8/12,105.717,104.702
8/9/12,105.734,104.702
8/10/12,105.766,104.702
8/11/12,105.831,104.702
8/12/12,105.839,104.702
8/13/12,105.845,104.702
8/14/12,105.841,104.702
8/15/12,105.989,104.702
8/16/12,106,104.702
8/17/12,105.956,104.702
8/18/12,105.958,104.702
8/19/12,105.966,104.702
8/20/12,105.966,104.702
8/21/12,105.919,104.702
8/22/12,105.939,104.702
8/23/12,105.936,104.702
8/24/12,105.93,104.702
8/25/12,105.962,104.702
8/26/12,105.976,104.702
8/27/12,105.964,104.702
8/28/12,105.946,104.702
8/29/12,105.995,104.702
8/30/12,106.051,104.702
8/31/12,106.054,104.702
9/1/12,106.057,105.285
9/2/12,106.023,105.285
9/3/12,106.016,105.285
9/4/12,105.961,105.285
9/5/12,106.071,105.285
9/6/12,106.08,105.285
9/7/12,106.061,105.285
9/8/12,106.077,105.285
9/9/12,106.078,105.285
9/10/12,106.073,105.285
9/11/12,106.042,105.285
9/12/12,106.213,105.285
9/13/12,106.242,105.285
9/14/12,106.245,105.285
9/15/12,106.262,105.285
9/16/12,106.26,105.285
9/17/12,106.233,105.285
9/18/12,106.228,105.285
9/19/12,106.21,105.285
9/20/12,106.219,105.285
9/21/12,106.189,105.285
9/22/12,106.189,105.285
9/23/12,106.184,105.285
9/24/12,106.202,105.285
9/25/12,106.186,105.285
9/26/12,106.271,105.285
9/27/12,106.281,105.285
9/28/12,106.247,105.285
9/29/12,106.265,105.285
9/30/12,106.256,105.285
10/1/12,106.271,105.755
10/2/12,106.268,105.755
10/3/12,106.283,105.755
10/4/12,106.289,105.755
10/5/12,106.265,105.755
10/6/12,106.278,105.755
10/7/12,106.284,105.755
10/8/12,106.295,105.755
10/9/12,106.279,105.755
10/10/12,106.292,105.755
10/11/12,106.268,105.755
10/12/12,106.221,105.755
10/13/12,106.215,105.755
10/14/12,106.221,105.755
10/15/12,106.21,105.755
10/16/12,106.18,105.755
10/17/12,106.216,105.755
10/18/12,106.2,105.755
10/19/12,106.296,105.755
10/20/12,106.287,105.755
10/21/12,106.262,105.755
10/22/12,106.265,105.755
10/23/12,106.219,105.755
10/24/12,106.243,105.755
10/25/12,106.207,105.755
10/26/12,106.161,105.755
10/27/12,106.113,105.755
10/28/12,106.082,105.755
10/29/12,106.07,105.755
10/30/12,106.033,105.755
10/31/12,106.111,105.755
11/1/12,106.104,105.714
11/2/12,106.059,105.714
11/3/12,106.04,105.714
11/4/12,106.006,105.714
11/5/12,105.994,105.714
11/6/12,105.976,105.714
11/7/12,106.022,105.714
11/8/12,106.007,105.714
11/9/12,105.973,105.714
11/10/12,106.05,105.714
11/11/12,105.935,105.714
11/12/12,105.945,105.714
11/13/12,105.931,105.714
11/14/12,105.931,105.714
11/15/12,105.933,105.714
11/16/12,105.903,105.714
11/17/12,105.888,105.714
11/18/12,105.885,105.714
11/19/12,105.867,105.714
11/20/12,105.855,105.714
11/21/12,105.852,105.714
11/22/12,105.848,105.714
11/23/12,105.953,105.714
11/24/12,105.933,105.714
11/25/12,105.873,105.714
11/26/12,105.899,105.714
11/27/12,105.875,105.714
11/28/12,105.896,105.714
11/29/12,105.893,105.714
11/30/12,105.864,105.714
12/1/12,105.877,105.213
12/2/12,105.87,105.213
12/3/12,105.86,105.213
12/4/12,105.858,105.213
12/5/12,105.863,105.213
12/6/12,105.863,105.213
12/7/12,105.832,105.213
12/8/12,105.831,105.213
12/9/12,105.81,105.213
12/10/12,105.762,105.213
12/11/12,105.729,105.213
12/12/12,105.708,105.213
12/13/12,105.682,105.213
12/14/12,105.688,105.213
12/15/12,105.681,105.213
12/16/12,105.687,105.213
12/17/12,105.633,105.213
12/18/12,105.613,105.213
12/19/12,105.679,105.213
12/20/12,105.668,105.213
12/21/12,105.643,105.213
12/22/12,105.672,105.213
12/23/12,105.693,105.213
12/24/12,105.773,105.213
12/25/12,105.777,105.213
12/26/12,105.905,105.213
12/27/12,105.899,105.213
12/28/12,105.912,105.213
12/29/12,105.945,105.213
12/30/12,106.006,105.213
12/31/12,105.923,105.213
1/1/13,105.965,104.929
1/2/13,106.025,104.929
1/3/13,106.061,104.929
1/4/13,106.057,104.929
1/5/13,106.066,104.929
1/6/13,106.067,104.929
1/7/13,106.017,104.929
1/8/13,105.983,104.929
1/9/13,106.075,104.929
1/10/13,106.078,104.929
1/11/13,106.063,104.929
1/12/13,106.077,104.929
1/13/13,106.067,104.929
1/14/13,106.126,104.929
1/15/13,106.094,104.929
1/16/13,106.118,104.929
1/17/13,106.122,104.929
1/18/13,106.108,104.929
1/19/13,106.125,104.929
1/20/13,106.142,104.929
1/21/13,106.172,104.929
1/22/13,106.255,104.929
1/23/13,106.258,104.929
1/24/13,106.233,104.929
1/25/13,106.152,104.929
1/26/13,106.184,104.929
1/27/13,106.214,104.929
1/28/13,106.217,104.929
1/29/13,106.189,104.929
1/30/13,106.33,104.929
1/31/13,106.366,104.929
2/1/13,106.398,105.24
2/2/13,106.512,105.24
2/3/13,106.485,105.24
2/4/13,106.529,105.24
2/5/13,106.521,105.24
2/6/13,106.612,105.24
2/7/13,106.64,105.24
2/8/13,106.656,105.24
2/9/13,106.675,105.24
2/10/13,106.706,105.24
2/11/13,106.7,105.24
2/12/13,106.654,105.24
2/13/13,106.821,105.24
2/14/13,106.839,105.24
2/15/13,106.843,105.24
2/16/13,106.851,105.24
2/17/13,106.879,105.24
2/18/13,107.004,105.24
2/19/13,107.005,105.24
2/20/13,107.089,105.24
2/21/13,107.117,105.24
2/22/13,107.154,105.24
2/23/13,107.202,105.24
2/24/13,107.216,105.24
2/25/13,107.218,105.24
2/26/13,107.16,105.24
2/27/13,107.24,105.24
2/28/13,107.239,105.24
3/1/13,107.237,106.102
3/2/13,107.248,106.102
3/3/13,107.247,106.102
3/4/13,107.287,106.102
3/5/13,107.261,106.102
3/6/13,107.28,106.102
3/7/13,107.299,106.102
3/8/13,107.291,106.102
3/9/13,107.313,106.102
3/10/13,107.32,106.102
3/11/13,107.308,106.102
3/12/13,107.28,106.102
3/13/13,107.348,106.102
3/14/13,107.356,106.102
3/15/13,107.339,106.102
3/16/13,107.344,106.102
3/17/13,107.342,106.102
3/18/13,107.338,106.102
3/19/13,107.319,106.102
3/20/13,107.363,106.102
3/21/13,107.404,106.102
3/22/13,107.384,106.102
3/23/13,107.358,106.102
3/24/13,107.316,106.102
3/25/13,107.309,106.102
3/26/13,107.295,106.102
3/27/13,107.324,106.102
3/28/13,107.313,106.102
3/29/13,107.293,106.102
3/30/13,107.32,106.102
3/31/13,107.31,106.102
4/1/13,107.333,106.379
4/2/13,107.297,106.379
4/3/13,107.514,106.379
4/4/13,107.561,106.379
4/5/13,107.658,106.379
4/6/13,107.667,106.379
4/7/13,107.643,106.379
